너만 모르는 엔딩,외계인과 청소년의 특별한 관계  ,대한민국 중딩의 비밀 병기 역할  ,인류 멸종 위기에 대한 유머러스한 접근  ,다중우주론을 통한 미래 탐험  ,청소년의 자아 발견과 성장 이야기
너희들 무덤에 침을 뱉으마,복수의 집착,인종 차별 문제,현대 프랑스 누아르,'리 앤더슨'의 복수 여정,미국 문화 비판
"돕는 인간, 퍼실리테이터의 시대가 온다",퍼실리테이션의 본질과 응용  ,회의에서의 의사소통 및 문제해결  ,참여를 이끌어내는 소통형 리더십  ,다양한 조직에서의 퍼실리테이터 역할  ,창의적인 아이디어 도출과 협업 촉진
동 카즈무후,'벤치뉴'의 질투와 의심,'카피투'와의 과거 회상,신의 섭리와 개인적 믿음,주인공의 내면적 갈등,기억과 진실의 경계
마르크스의 경제학 철학 초고 읽기,경제적 환경의 결정성,사회적 관계와 개인의 역량,마르크스의 유적 역량,물질세계에 대한 의식,실천적 힘과 변화
마법의 투자 시나리오,저절로 성장하는 시스템 구축,포트폴리오 투자 전략,안정적인 수익률 유지,분산 투자 방법론,경제 변화에 대한 대응 전략
마흔에 읽는 그리스 로마 신화,마흔의 삶과 공허함,그리스 로마 신화의 교훈,용기와 새로운 도전,인생의 길잡이 역할,삶의 주체가 되는 법
미친 장난감,자본주의 사회의 절망적인 청년상,‘실비오’와 친구들의 범죄적 생계,사회적 차별과 문학의 대결,윤리적 딜레마와 배신의 갈등,‘미친 장난감’으로 드러나는 현실 비판
반 고흐,'빈센트 반 고흐'의 예술적 여정,유토피아적 꿈과 현실의 갈등,파리에서의 인상주의 영향,정신적 고통과 창작의 원동력,생레미드프로방스에서의 걸작 제작
밸런트레이 귀공자,형제 간의 복수극,인간의 불합리한 감정,절대 악과 절대 선의 갈등,스코틀랜드와 인도의 모험,운명과 선택에 대한 질문
소현세자 독살사건,소현세자 독살 사건의 진실 추적,두 여 검객 이진과 이요환의 복수,조선 인조 시대의 권력 투쟁,역사적 인물들과의 상호작용,문학 속의 무예와 여성의 힘
신의 문장술,글쓰기 심리적 장벽 제거,‘쓰고 버리기’ 방법론,글감 축적과 세계관 구축,인생 변화의 글쓰기 경험,초보자를 위한 실용적 글쓰기 지침서
실리콘 지성: 궁극의 인공지능,인공지능과 인간의 협력 기술  ,실리콘 지성의 철학적 의미  ,AI가 가져올 사회적 변화  ,뇌과학과 생명과학의 융합  ,첨단 기술의 미래와 도전
오드리 헵번이 하는 말,오드리 헵번의 삶의 지혜  ,나이듦과 여성의 아름다움  ,스타일과 가족의 균형  ,사랑과 일에 대한 고민  ,개인적 성장과 자기 발견
우리는 중독을 사랑해,중독 문화 비평,청년의 사회적 불안,현대 도시인의 소비 트렌드,개인의 정체성과 자본주의,다양한 청춘의 현실
웹3.0 넥스트 이코노미,개인 중심의 경제 시스템,웹 0 시대의 기술 변화,디지털 트랜스포메이션의 중요성,금융기관 없는 개인 금융 혁명,불황 속 기회 포착 방법
절세의 모든 것,'세금 절약' 방법,투자 시 '세금 고려',"'부동산', '주식', '가상자산' 세금",'금융투자소득세'의 영향,'법적 절세' 전략
중독 공화국,중독 사회의 구조적 문제,스마트폰과 일 중독 현상,경제 성장에 대한 집착,자본주의 시스템과 개인의 정체성,진솔한 자기 고백과 반성
폭풍의 언덕,'히스클리프'의 복수와 사랑,'캐서린'과의 비극적인 관계,'워더링 하이츠'의 거친 자연과 인물들,증오와 사랑의 상반된 주제,고립된 황야에서의 인간 심리 탐구
"하루가 끝나면, 따뜻하게 안아주세요",소소한 사랑의 순간들  ,평범한 일상의 행복  ,깊어지는 사랑의 애틋함  ,사랑을 표현하는 그림 에세이  ,특별한 사람과의 소중한 시간  
현업 기획자 마이즈가 알려주는 게임 기획 스쿨,게임 기획의 본질 이해,협업과 커뮤니케이션 능력,변화하는 게임 트렌드 적응,'재미' 중심의 게임 설계,실무 사례 기반의 학습 방법
경제의 질문들,거시경제학의 기본 개념 설명,경제변수 간 상호 연결성,개인 재테크와 경제 이해,경제 격변기에 대응하는 지혜,실생활 사례를 통한 경제 지식 확장
계산하는 생명,계산의 변천사와 인간 사고,기계와 인간의 계산 가능성,인공지능과 생태학적 자각,'계산하는 생명'의 역할,수학적 사고의 확장과 창의력
내향인을 위한 심리학 수업,내향인의 성격 이해하기,사회생활에서의 내향인 어려움,심리학을 통한 에너지 충전,선택의 문제로서의 성격 수용,당당한 내향인의 삶 찾기
소설엔 마진이 얼마나 남을까,작가의 창작 과정,소설가들의 개인적 이야기,문학과 꿈의 관계,한국 문학의 현재와 과거,작가정신의 의미
언어라는 세계,언어의 문화적 차이  ,언어와 사고의 관계  ,한국어의 새로운 시각  ,이주민 언어의 가치  ,비언어적 의사소통의 중요성
가난의 도시,'노점상'의 사회적 인식 변화  ,도시 빈민과 생존권 보장  ,'청계천' 복원 사업과 노점 관리  ,노점상 투쟁과 민중운동의 역사  ,가난한 도시에서 차별 없는 사회 만들기
과학으로 풀어보는 음악의 비밀,음악의 과학적 원리 이해  ,음악 감상과 연주의 즐거움  ,음악 심리학 및 감정적 반응  ,클래식과 팝송의 공통점 탐구  ,일반인을 위한 음악 교육 및 지식 확장  
닥터 데스의 유산,'닥터 데스'의 정체와 범죄 동기,이누카이 하야토 형사 시리즈의 사회적 문제,인간의 죽을 권리와 법의 통제,안락사와 윤리적 딜레마,형사로서의 사명감과 가족의 고뇌
부의 기원,복잡계 경제학의 새로운 패러다임,전통경제학의 한계와 오류,경제 생태계의 진화적 이해,부의 창출을 위한 시스템 조직,시장 경쟁과 자원 분배의 비효율성
브랜드로 남는다는 것,브랜드의 탄생과 체험,지속 가능한 브랜드 만들기,실용적인 브랜딩 지침서,마케팅과 창업의 고민,자기만의 색깔 찾기
스타더스트 패밀리,정신병원에 갇힌 초능력자 가족,스파이 활동과 도덕적 딜레마,'배씨 가족'의 특별한 능력,가족 간의 유대와 협력,진정한 히어로의 선택
승리는 언제나 일시적이다,고전 문학의 재발견,사회적 재난 대응의 지혜,코로나19 시대의 고립감,'투키디데스'와 '마르쿠스 아우렐리우스'의 통찰,재난 속 인간의 연대와 희망
시골 농부의 깨달음 수업,'깨달음'의 이해와 적용,생로병사의 문제 해결,생각의 세계와 가상현실,명백한 깨달음의 기준,저자의 개인적 수행 경험
싱크 엑설런트,블루칩 기업의 성공 전략  ,시장의 판도를 뒤엎은 경영 혁신  ,탁월함을 추구하는 비즈니스 접근법  ,숨겨진 시장 발견과 창의적 도전  ,일상 문제 해결을 위한 혁신적 솔루션
요즘 카피 바이블,요즘 소비자 트렌드 분석  ,광고카피 작성의 새로운 규칙  ,빠르고 효과적인 메시지 전달  ,온라인 마케팅 전략과 실행  ,브랜드 인식과 소비자 행동 이해
인정받고 싶어서 오늘도 애쓰고 말았다,인정 욕구의 본질 이해하기,건강한 자아 존중감 형성,다양한 성격 유형과 인정 욕구,자기희생을 넘어서는 방법,상처받은 마음 치유하기
초역 니체의 말,니체의 철학적 통찰력,온전한 ‘나’ 발견하기,현대인의 내면 성찰,짧은 산문으로 전하는 위로,기쁨과 사랑에 대한 명언
힘을 낼 수 없는데 힘을 내라니,우울증과 사회적 편견,힘내라는 위로의 무력함,자존감 회복을 위한 학습,외로움과 낙오감 극복기,정서적 트라우마 직면하기
제조기업 생존 키워드! 스마트팩토리,스마트팩토리 성공 스토리,제조기업 경영자 가이드,위기 대응 전략,공장 혁신 사례,100년 제조기업 준비
뇌기반 수업원리 10,10대의 뇌구조 이해하기  ,뇌기반 교육 원리 제시  ,청소년 발달과 학습 전략  ,교사와 부모의 역할 변화  ,잠재력 개발을 위한 교수법
데리다와의 데이트,'자크 데리다'의 철학 탐구  ,'데이트' 메타포를 통한 개념 접근  ,해체와 언어의 복합적 의미  ,다양한 장르의 글과 대화 방식  ,새로운 사유와 가능성을 발견하기
상미,하모니카 연주 기초,다양한 음악 장르 소화,심폐 기능 강화,단계별 학습 방법,학생들이 좋아하는 곡
스포츠 마케터로 산다는 것,스포츠 마케팅의 현실과 도전,스포츠 산업에서의 커리어 개발,꿈과 현실의 괴리감,'스포츠 마케터'의 다양한 경험,후배들을 위한 조언과 통찰
아픈 이의 곁에 있다는 것,보호자의 심리적 고통,아픈 이의 돌봄 책임,간병 가족의 사회적 지원 필요성,아픔과 병듦의 사회적 인식 변화,생의 여정으로서의 돌봄 경험
축구 일을 너무 하고 싶다,축구 관련 직업 탐구  ,현업 종사자 인터뷰  ,현실적인 취업 준비 조언  ,축구계 진입 가이드  ,기대와 환상 분리하기
고양이는 사라지지 않는다,고난과 생존의 이야기  ,잃어버린 존재의 회복  ,이름을 부르는 행위의 의미  ,가족과 사랑의 복원  ,개인의 정체성과 사회적 요구
그분이 오신다,한국형 코즈믹 호러,우주적 존재의 재앙,‘지우’와 ‘종찬’의 비극,픽스업 방식의 서사,인간의 무력감과 공포
대한민국 역세권 입지지도,철도망과 부동산 투자 전략  ,역세권의 현재와 미래 가치 분석  ,부동산 투자의 육하원칙 이해  ,제4차 국가철도망 구축계획 세부 사항  ,지역 개발 및 시장 분석 중요성
살육에 이르는 병,반전 추리소설의 정수,연쇄 살인범의 심리 분석,가족 해체와 사회 비판,서술 트릭과 독자의 몰입,극단적 범죄의 현실적 묘사
여자의 심리코드,결핍과 욕망의 심리코드  ,여성을 위한 프로이트와 라깡 심리학  ,사랑의 갈구와 정체성 탐구  ,사회적 역할과 여성의 내면 문제  ,자유로운 존재로서의 여성 자기 발견  
윈윈 WIN WIN,21세기형 생존전략,윈-윈 관계 형성,조직의 팀워크와 파트너십,불만 그룹의 만족으로 전환,신나는 변화와 공동체 발전
이만큼이나 낭만적이고 멋진 사람,삶의 작은 낭만들,슬픔과 희망의 교차점,좌절에서 새로운 시작,감정의 회복과 공감,사람의 존재 이유 탐구
일을 잘하고 싶은 너에게,'일'에 대한 태도와 자부심,'성장'을 통한 행복 추구,'팀워크'의 중요성,후배를 위한 '진심 어린 조언','일과 삶의 균형' 찾기
"B2B 경영, 훅하고 딜하라",'B2B 경영' 전략과 혁신  ,글로벌 시장 진출을 위한 경영 노하우  ,기업 성장과 경쟁력 강화 방안  ,창의적인 제품 개발과 인재 관리  ,변화와 도전에 대한 리더십 통찰  
김학주의 40배 수익클럽,4000% 투자 수익률 전략  ,주식 시장에서의 투자 마인드  ,단계별 투자 전술과 상품 소개  ,'김학주' 교수의 투자 시크릿  ,개인 투자자의 성공적인 투자 유니버스 구축
머니 트렌드 2023,2023년 경제 예측과 자산 관리 전략,부동산 및 주식 시장의 변화,메타버스와 재테크의 중요성,대한민국 최고의 경제 전문가들의 인사이트,부자가 되는 45가지 핵심 키워드
"일상이 고고학, 나 혼자 국립중앙박물관",'금동반가사유상' 전시 관람 경험  ,국립중앙박물관 탐구 및 안내서  ,불교 조각과 역사적 맥락  ,고고학적 질문과 유물 분석  ,현대적인 스토리텔링 방식
자기와 자기실현,김승희 시인의 문학적 변모 과정  ,칼 융의 분석심리학과 자기발견  ,페미니즘적 접근과 소외된 여성성 극복  ,"노마디즘과 자유의지, 자기실현  ",현대인의 소비욕망과 환유의 레토릭
조셉 머피 성공의 연금술,잠재의식을 활용한 성공 전략,자기 확신의 힘과 두려움 극복,성공 사례와 위대한 리더십,목표 설정과 효과적인 의사소통,'조셉 머피'의 성공 마인드셋
포스트모빌리티,모빌리티 혁명과 도시 설계,자율주행차 및 전기차 기술 발전,기업의 모빌리티 트랜스포메이션 전략,포스트CASE 시대의 경쟁 구도,미래 이동 수단의 공간 혁신
노동자 없는 노동,인공지능 시대의 비가시적 노동,클릭경제와 미세노동의 확산,자동화로 인한 노동자의 불안정성,플랫폼 자본과 노동자 간의 갈등,새로운 형태의 생존투쟁
달팽이 식당,'달팽이 식당'의 기적,손님의 취향에 맞춘 요리,외로운 링고의 치유 과정,정성 가득한 식재료와 사랑,소중한 인연과 음식의 의미
더 원더,'금식 소녀' 사건의 진실 탐구  ,19세기 아일랜드의 기적과 위선  ,간호사 리브와 소녀 애나의 관계 변화  ,종교적 믿음과 사회적 압박  ,심리 스릴러로 그려낸 인간의 고통
